,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Outlier
9006,137876,-0.26138219,-0.477635326,0.934026501,-2.229707821,-0.308478664,-0.35856488,-0.302044823,0.227850125,-0.57063657,0.212224569,0.312980314,-0.52185449,-0.590609298,-0.381266077,-1.080740792,1.6634468,-0.44701447,-0.500248396,-0.006867922,0.19296276,0.363554639,0.958888503,-0.139682448,-0.39699272,0.194921284,-0.150951491,0.196566997,0.001305303,912.79,0,1
9007,80437,-1.840088542,-1.278309171,2.307283625,-1.468919677,0.561879564,-2.267495725,-0.438784767,-0.055522465,0.582485509,-1.553186495,0.442976409,1.182185204,1.237973829,-0.10841634,1.720871854,-0.516914019,-0.078884366,-0.055484373,0.627173079,0.667082466,0.205180341,0.086729553,0.264626182,0.963489276,0.257773982,-0.089704851,-0.012499393,0.118006762,500,0,1
9008,50929,-1.718404716,1.230280489,0.410722118,-1.288329445,-0.892442133,-0.879998412,0.356662789,0.826866188,-0.581421602,-0.734891838,0.934870526,0.855490062,-0.229171727,0.894697842,-0.413308376,0.883204008,-0.500604136,0.002384242,-0.306778871,-0.06895885,-0.084921954,-0.434135762,0.064722545,0.365757461,-0.260059843,0.649054089,0.170172797,0.023068562,500,0,1
9009,49562,-1.148664957,1.106433379,2.298710312,3.401014802,-1.045375361,1.020945539,-0.411466797,0.601467621,-0.14245892,0.330280493,-1.548822038,0.686422485,0.64712021,-0.879502775,-1.627886445,-0.880712683,0.982630196,-0.441042571,1.609845669,-0.100560488,-0.123382803,-0.037458969,0.098912825,0.441014467,-0.39151423,0.092705932,-0.289288449,0.130016106,991.22,0,1
9010,72523,-1.676668375,1.433271375,1.021150034,0.72884114,0.041136331,1.144949256,-0.200478883,0.776121778,-0.381259846,0.457263753,0.942596413,0.5842736,0.270081517,0.464265311,2.855305911,-1.738834581,1.653757053,-2.229263033,-0.018328859,0.008477645,-0.027147258,0.106770389,0.356650419,-0.632305489,-0.741012389,0.39379549,-0.079330136,0.153896625,540,0,1
9011,115985,-1.864187592,-2.552699223,0.744061632,-2.579747955,-1.327201765,0.195335205,1.292297387,-0.113817229,-2.293363463,-0.033020638,-1.489400073,-1.587406899,0.12211592,-0.522214398,-0.565916256,-0.136900314,0.148392421,0.420422335,-0.76694936,1.03678077,0.1959027,-0.287126875,1.056351862,0.474610027,0.916603669,-0.177950125,-0.19370899,0.106265825,0.01,0,1
9012,71864,1.175794809,-0.036091255,-0.292233559,-0.180461551,0.126184041,-0.48079676,0.354424629,-0.186994806,-0.411507143,-0.025095551,0.960669166,1.153940998,0.969994611,0.414716122,0.123733174,0.522626148,-0.800577103,-0.337965848,0.851577132,0.167055278,-0.392412908,-1.337862648,0.019334617,-0.461532719,0.183144868,0.645777429,-0.113884594,-0.000364108,583.8,0,1
9013,76798,1.187318488,0.389708138,0.848946385,2.402425426,-0.300805532,-0.031379248,-0.254956197,0.042721856,-0.363877009,0.681964855,-1.109355923,-0.48773647,-0.147312786,0.111711913,0.839424996,1.095815087,-0.919961955,0.306223705,-1.031827194,-0.134076386,0.107516805,0.273329949,-0.120506296,-0.124737289,0.487848039,0.128948534,0.008870101,0.024937195,707.62,0,1
9014,145015,0.751898849,-2.034000952,-1.388384798,1.70326647,-0.369473772,0.535421697,0.645323693,-0.170320578,0.65697046,-0.257649427,-1.251159208,1.142631312,1.618644555,-0.233176992,-0.215496511,0.144769084,-0.622338232,-0.482230658,-0.192514111,1.167377633,-0.014686636,-1.277864762,-0.182381598,0.156962878,-0.475163012,-1.138432697,-0.064637078,0.087829195,0.89,0,1
9015,135479,2.057434798,-0.167763875,-1.346751876,0.34915812,0.090153381,-0.765354501,0.114384324,-0.198527927,0.700400361,0.071241572,-1.035227861,-0.058296316,-0.819070261,0.396206848,-0.082789513,-0.179906846,-0.180679073,-0.73719865,0.239661874,-0.233453353,-0.262846211,-0.683056928,0.315752835,0.723831699,-0.200451144,0.244913108,-0.085498337,-0.056944448,2287.2,0,1
9016,26443,-3.500642195,-2.991981996,1.373626979,-0.447479537,0.019488988,0.068404911,0.321421606,0.35603988,0.800953004,-0.597897312,0.704462743,0.4950486,-0.64467278,-0.324230174,-0.516868626,0.550236955,-0.481914454,0.021871743,-0.426416016,0.625413565,0.003977401,-0.087580141,0.64631156,-0.247836721,0.096658315,0.898632076,0.322234557,0.622546409,1977.64,0,1
9017,45918,-0.984642338,1.47464229,0.838357178,-0.05729565,-0.244124755,-0.727978208,0.263066226,0.491968704,-0.672693943,-0.267604125,1.409630968,0.930856027,0.381503434,-0.042247222,0.142524111,0.671682931,-0.10011801,0.344458521,0.162361485,0.159221817,-0.198380762,-0.591482168,0.020615186,0.283258615,-0.108761076,0.060498493,0.235492751,0.072289263,345,0,1
9018,71759,-1.146256062,-0.569185477,0.813111234,-3.801983986,-0.772723838,-0.882077839,-0.056828074,0.282177316,0.307585526,-1.866348074,-1.514022873,0.749285797,1.212857095,-0.136954015,0.520667825,-2.061666708,-0.108414634,1.754088314,0.0515571,-0.267657921,-0.196671726,-0.257827523,-0.141812541,-0.442320836,0.5257922,-0.850678602,0.020968595,-0.018136962,378,0,1
9019,166390,1.83993763,-1.800775784,0.690338259,-0.010974879,-2.000642623,1.19658559,-2.089226838,0.577780035,1.347032546,0.613545625,-0.377029924,0.844065437,-0.417169325,-1.173919937,-2.242505482,-1.408206698,0.139216088,1.842681742,-0.256213478,-0.486189882,-0.210993019,0.185072647,0.236404306,0.800960972,-0.562904799,0.680341795,0.043341286,-0.0241215,1286.22,0,1
9020,128191,-0.989320805,-0.481196503,3.106171586,0.464054009,-1.089623673,0.966162157,-0.619736931,0.499459986,1.337311444,-1.084427106,-1.838433406,0.169336096,-0.218261456,-1.313740297,-1.025338394,-0.652748361,0.569104491,0.187447321,1.313229149,0.348020663,0.156682845,0.701512868,-0.158326434,0.01244672,0.298598581,1.048864367,0.060907357,0.086231443,2485.79,0,1
9021,131871,-0.355387306,0.761310219,-0.151346307,-0.670587855,1.300377011,-0.867540968,1.053425697,-0.226529219,0.031794466,-1.641343745,-1.130948622,0.395758726,1.169909097,-1.809690335,-0.669570382,0.072970821,0.667720456,0.263127163,0.274083696,0.102126034,-0.136214001,-0.238743825,-0.132514877,-0.737116909,-0.274418827,-0.132896523,0.164611293,0.215907039,1581.78,0,1
9022,1264,-11.14070636,-9.612726202,-12.38954523,6.013346294,-32.092129,21.39306876,34.30317686,-7.520784272,-1.925731551,-2.636622067,3.702176629,-1.843056318,2.427123344,-1.652835656,3.635041517,4.087801791,-1.654892005,-0.888406461,0.752276373,-11.74868903,-4.709977251,1.366109969,-2.925887542,0.843550804,0.746267438,0.801386919,3.852045639,4.157933573,0.76,0,1
9023,147093,-0.410311821,-0.877346039,0.182827886,-1.692853601,-0.0108004,1.996987906,0.47242372,0.481864046,-0.932706355,-0.210453769,-0.179407562,-0.805016868,-0.313393535,-0.17941067,0.993399176,-0.381223267,1.445325423,-2.916265027,-0.652332216,0.454795346,0.584833497,1.404963953,0.673919249,-0.625688038,-1.079065429,-0.149167861,0.21245928,0.230876744,1000,0,1
9024,123347,2.07613464,0.041363198,-1.257478378,0.347864286,0.019862401,-1.280909197,0.260127145,-0.431462932,0.517178579,-0.011956132,-0.616817675,0.709640937,0.90250863,0.291704656,0.689955074,-0.199863608,-0.589730589,-0.102277486,-0.237204725,-0.191223188,0.264482543,0.975219332,-0.017008309,0.036273619,0.289774337,-0.102717956,-0.010836278,-0.056463125,404.28,0,1
9025,148193,1.733802894,-1.897010271,0.610912459,0.14990462,-1.99723689,1.216736137,-1.978018855,0.577396353,1.560419633,0.439948324,-0.429584599,0.863159616,-0.648137208,-1.051903129,-2.095961456,-1.642296339,0.121751772,2.107705526,-0.271249896,-0.441424031,-0.148686325,0.284792951,0.147844734,0.758145933,-0.377463454,-0.219688643,0.10289503,-0.004428905,4002.88,0,1
9026,87194,-0.369346166,0.194148338,-0.865097703,-1.041959338,2.712511493,-1.498751792,1.985680776,-1.058281356,-0.390807799,-0.195280691,-1.420666726,0.12154693,1.196826789,-0.038051649,-0.457371265,-0.91268657,-0.822298951,-0.362785021,0.41046682,0.128072478,0.18299048,0.959064797,-0.611981693,-0.8742224,1.194174226,0.459781394,-0.597981335,-0.411767714,1198.72,0,1
9027,52219,-3.608056969,0.305727574,-2.506106011,-2.529858708,-3.075549359,0.151036168,1.708450555,1.101042004,0.837206766,-2.070465995,-2.211686774,-0.14925078,-0.642254066,1.384748398,1.082298329,1.016958299,-0.417323946,0.400252283,0.352083308,-0.854372697,-0.377987609,-0.709250324,-0.425890265,-0.93488247,0.055556593,-0.324337668,0.593537907,-0.550953453,1,0,1
9028,137429,2.085175951,-0.20633883,-1.338393143,-0.77737451,0.041681739,-0.998407211,0.138702119,-0.295165578,0.398481058,-0.076781263,1.059294778,1.605330579,1.085666338,0.344906031,-0.216731507,0.090094714,-0.692517281,-0.404562417,0.857886794,-0.098752821,-0.246490817,-0.593975378,0.295282247,-0.283940216,-0.346643227,0.537477123,-0.099520917,-0.077702474,445,0,1
9029,127423,-0.549415907,-0.072889916,-0.112058696,-0.308675807,0.813083175,-1.30008008,1.433961332,-0.404643343,0.142859383,-1.109731836,-0.707007794,-1.213503779,-1.612413676,-0.733078094,0.783757904,0.219470615,0.309484842,0.793306898,-0.7044411,0.309128247,0.290542347,0.5894093,0.023994177,-0.215351023,0.514662892,-0.116294068,-0.249152179,-0.212208078,475.15,0,1
9030,71821,0.797974234,-1.152457754,0.811765966,0.709962732,-1.470350455,-0.109847688,-0.496561057,0.006060022,-0.822837662,0.74365684,1.048785837,1.064384106,0.723431485,-0.108459027,-0.434861259,-1.30895857,-0.261794644,1.8308749,-0.978427916,-0.041043486,-0.033255762,0.018240577,-0.247319749,0.541054984,0.401587493,-0.278360684,0.034890331,0.066921473,939.6,0,1
9031,71357,-3.266463582,2.709171959,-2.097753037,-1.859427027,-3.963126224,3.346056433,2.423134217,-3.077533681,-0.394154228,-0.610100575,0.36794056,1.401254142,1.495302203,0.481083149,-0.132728296,1.363048551,-0.830868132,-0.256436225,-0.434978358,-0.055634455,-1.177390733,-0.228455312,-0.016865564,-1.233109696,-0.020125233,0.74865368,0.732893333,-0.57955886,4229.51,0,1
9032,64601,1.256904419,0.452475383,0.334242687,0.68045797,-0.250563567,-1.040919667,0.17939479,-0.281248429,-0.173673853,-0.322744822,0.166225035,0.959078987,1.587291809,-0.558380253,0.944592355,0.414639795,-0.082992235,-0.466235997,-0.207730943,0.00685699,-0.271823043,-0.718494482,0.112863955,0.382653088,0.262063044,0.089820145,-0.014209663,0.033782325,982.57,0,1
9033,136355,1.956019438,-0.133418129,-2.802206394,0.153358802,1.111525675,-0.810771627,0.974513213,-0.39966563,-0.114577823,0.202835664,0.523951447,0.541090233,-0.690204994,1.17492066,-0.646473302,-0.730598193,-0.426493442,0.115251926,0.443735967,-0.084675255,0.365879932,0.998247828,-0.307814659,0.361499594,0.805508283,0.090181661,-0.102191988,-0.078886982,1003.29,0,1
9034,76412,-0.332771153,0.71800938,-0.006562412,-0.583919164,-0.455450722,-1.360429132,0.300973332,0.15489544,-1.632142391,0.532609028,-1.034419467,-0.511701422,-0.287373705,0.705350895,0.181663769,-1.613796913,0.156916393,1.101231556,-0.8024697,-0.502162527,-0.199176416,-0.122453014,0.165023638,0.375028677,-0.948728395,0.211705492,0.314105466,0.2159847,295.21,0,1
9035,66826,-1.019829602,0.466270086,2.772925688,-0.998793194,-0.404323785,-0.28651695,0.174010142,0.334066176,0.456899668,-1.264087851,-0.686232322,-0.555181183,-1.654041863,-0.190185476,-0.133056008,0.546400419,-0.431659856,-0.396090462,-2.197698194,-0.349970068,0.167577761,0.456808558,-0.309835478,0.39934567,0.30502142,0.344797509,-0.000280301,0.051573809,1993.32,0,1
9036,117409,2.128537214,-1.004039131,-0.662467121,-0.883075273,-0.878865864,-0.353355249,-0.949729395,-0.109673848,0.010132623,0.699197661,-0.816058871,-0.142482808,1.04364537,-0.657605096,0.140981563,1.176937637,0.025393575,-1.168875103,0.485808079,0.107794319,0.334981656,0.995009901,0.123138089,0.722100045,-0.099196238,-0.122210823,0.005331411,-0.035491376,632.59,0,1
9037,137859,-1.203719728,0.354767534,0.322034856,-1.028882623,0.867318052,0.051938868,0.399912687,0.571573129,-0.554107087,-1.029889738,-0.122025284,0.668633226,0.220452056,0.448118402,-1.114492901,0.786609901,-1.037411845,0.486747941,-0.251172787,0.031968486,0.154626107,0.02336372,-0.110814221,0.108359957,0.045509542,0.111167761,-0.075732756,-0.014419952,1029,0,1
9038,42476,-2.106735278,0.523959699,1.175890144,-0.891070956,-0.969428398,-0.316450054,-0.472743141,1.031241944,0.599901562,-1.190120164,-1.694379692,0.625995053,0.371482218,-0.242118316,-1.020537704,0.470139577,-0.018340574,-0.369807566,-0.08776857,0.065357536,-0.163407546,-0.469411687,-0.17756347,-0.037299277,0.061012199,0.831288393,0.181389865,-0.034906618,1016.61,0,1
9039,145584,2.032627648,-1.423129969,-2.438235735,-2.907411996,-0.273906435,-0.951571519,-0.027458581,-0.313182336,0.644398847,-0.240450935,0.384056018,0.642272928,-0.511683608,0.82114489,0.451965148,-2.465439621,-0.192363872,1.983532191,0.796610455,-0.373796144,-0.164560158,-0.100996317,-0.092414959,0.17978376,0.351916087,-0.730662188,-0.001230939,-0.046526774,2083.2,0,1
9040,47847,-3.894193672,2.237023779,1.09065937,-2.253345188,-1.520503436,-0.711942702,0.050079345,-0.78570904,2.577704263,4.670092039,-0.375518573,-1.500461627,-1.511338505,-2.241482343,-0.439733091,0.36342533,0.021409665,-1.395577956,-0.207400449,0.974539834,0.172957567,1.04222564,-0.18412656,0.677946563,0.070714027,-0.522091823,-2.231062194,-0.792363371,753.99,0,1
9041,134413,-1.568594213,0.197492106,-0.602575265,1.01096123,1.320549018,-0.601108343,1.200352614,-0.14891173,-0.283161373,0.859547183,0.211084789,0.088210774,-0.993463334,0.665535422,-0.762911796,-0.81525576,-0.202793727,0.315018089,1.181209443,0.090705886,-0.024028998,0.551098314,-0.327400098,-0.444220267,0.153208906,-0.344228188,0.729989864,0.536642559,0.76,0,1
9042,43659,0.722603826,-0.28105654,0.710485074,2.416658745,-0.317370843,0.680317065,-0.129653121,0.290974532,-0.667339122,0.707845386,0.972178805,0.201842634,-0.695972714,0.530215596,0.408802315,1.020153575,-0.776690771,0.052784515,-1.049323334,0.193550109,0.007779084,-0.522955689,-0.052464958,-0.371109459,0.03039583,-0.198965992,-0.018733844,0.049785766,487,0,1
9043,46286,-0.946968422,1.452351607,1.494953521,0.095163787,-0.572161617,-1.184136204,0.381151446,0.243009378,-0.654277899,-0.468002996,0.105749231,0.959484428,1.228918107,0.183348217,0.6038485,0.121337007,-0.125726103,-0.648057175,-0.169308136,0.02990033,-0.134924131,-0.447785217,0.16213791,0.923492485,-0.572077565,-0.081837188,0.092660273,0.147709742,1454.55,0,1
9044,156002,2.007434091,-0.251759944,-2.986639009,-0.386164439,2.553767894,3.347489365,-0.533392357,0.832385641,0.899998472,-0.63696258,0.033743256,0.303243722,-0.391985991,-0.958713307,0.080468788,-0.349517374,0.779723996,0.058441493,-0.142586709,-0.149921425,0.023647115,0.293323631,0.038484897,0.638667499,0.309758268,-0.122306267,0.033224361,-0.036531888,341.53,0,1
9045,152859,2.034143067,-0.15087453,-1.221823808,0.204217094,0.108987107,-0.582766906,0.039563083,-0.118656852,0.356428822,0.24273814,0.595992817,0.843444403,-0.278098664,0.518684577,-0.548086693,0.164468217,-0.608906995,-0.29284243,0.515610006,-0.222947844,-0.260309166,-0.664147727,0.287130137,-0.474838902,-0.302075763,0.20919202,-0.074432198,-0.075033575,1013.29,0,1
9046,138069,1.964689354,-0.290681644,-0.93754258,1.487450866,0.02935455,0.140846685,-0.218488107,-0.047550751,1.257702834,0.039520359,-2.149135407,0.39331138,0.063390095,-0.385851385,-1.316617596,-0.579967732,-0.209580259,-0.024891197,0.081633976,-0.230366242,0.219314152,1.081964588,-0.216137983,-0.712053137,0.556616142,-0.198648853,0.045099993,-0.054428475,1146.37,0,1
9047,111374,-0.195905307,0.670246389,-0.249359792,0.112682324,1.178111313,-1.471721155,0.86857972,-0.54401552,1.619958359,-0.777114873,0.492217973,-3.078146911,1.091405084,0.462029615,0.113373029,-0.131845275,1.142796967,0.911296594,-0.448464063,0.033048238,0.080670727,0.825485065,-0.063008992,-0.15497699,-0.377421916,-0.210162981,0.047216025,0.015959666,429,0,1
9048,53048,1.034817904,-0.548691991,0.957460002,0.799116898,-0.941442139,0.357456151,-0.735029974,0.311865951,1.194573713,-0.265910954,-1.114324348,-0.470568891,-1.556118014,-0.055870515,0.668049224,0.061697852,0.069777354,-0.350708911,-0.273164221,-0.09210388,-0.066815574,-0.192563825,-0.021673565,-0.279593348,0.149396346,0.366904335,0.009591445,0.028223824,830,0,1
9049,108972,1.936974383,-1.040344506,-0.002465095,-0.509176923,-1.430291498,-0.805665652,-1.012703012,-0.147667464,1.017302184,0.466758657,2.489284832,-1.849324048,1.99176993,1.175176687,-1.288758708,1.253030467,0.796097416,-0.956106794,0.468169177,0.082278583,-0.057854198,-0.090800105,0.388267969,0.472347833,-0.64396532,-0.586926235,-0.028931597,-0.037443906,1822.88,0,1
9050,131301,-0.531255889,1.253842908,-0.248724453,-0.625390823,0.105465835,-1.109855668,0.650309457,0.237784627,-0.004951445,-0.327285641,-1.18945932,0.237618283,0.059607478,0.357569413,-0.409342805,0.056475339,-0.300967122,-0.673677031,-0.063165652,-0.02198963,-0.260469514,-0.637508832,0.10712448,-0.12148247,-0.398039191,0.15460545,0.237228931,0.081768347,969.89,0,1
9051,165129,-0.193360835,0.750976561,0.244243856,-0.569322592,0.498230634,-1.109482211,0.919019881,-0.198045265,0.075634774,-0.291305847,-0.91532875,0.01207994,-0.265390816,0.136946815,-0.309433674,-0.147935068,-0.345097664,-0.806946427,-0.141487284,-0.086291312,-0.245364865,-0.565350614,0.17709575,-0.030196219,-0.501930824,0.135132625,0.120379519,0.093585029,980.02,0,1
9052,158147,-0.075717965,0.642180708,0.372819254,-0.591231565,0.452847292,-1.13472607,1.154992513,-0.408093079,0.339944931,-0.060148016,-1.005129533,-0.536274209,-1.10517059,0.08359081,-0.237646761,-0.131196677,-0.457633245,-0.647026705,-0.065021661,-0.066646037,-0.314650538,-0.624607786,0.151109489,0.007293954,-0.540735119,0.104252933,-0.041615483,-0.143160212,279.67,0,1
9053,86382,-2.959809676,3.662057487,-2.013723767,0.258062358,-0.384126068,-0.916928995,0.149492918,0.879370517,0.989604652,2.89688889,-1.204823107,0.63674376,1.256752257,0.158083154,0.704324637,-0.360414386,-0.2590446,-0.057420145,0.413617804,1.120362715,-0.21699153,0.41344455,0.085610153,-0.454613742,-0.115954816,-0.456388531,-0.060364431,-0.657185802,1464.25,0,1
9054,128342,-1.032883669,0.681692602,2.389370233,1.028476318,0.664069829,0.215286947,1.142034281,-0.752363119,0.60472286,0.406088459,-0.898578124,0.182103993,0.119723741,-1.157168213,-0.665229051,-1.252120177,0.05841499,-0.867065036,1.32951043,-0.018158958,-0.659141601,-1.139694209,-0.413467435,-0.048343936,0.183709872,-0.930053511,-0.830560968,-0.574273102,455.92,0,1
9055,53315,-0.364409339,0.580131108,-0.591388473,-1.005603256,1.822155608,3.49289397,-0.416489417,1.3422587,-0.459647069,-0.576510461,-0.472763094,-0.133899346,0.101887918,0.47464879,1.058905276,0.765702772,-0.840506965,0.665428439,0.047010609,0.025963023,0.253878947,0.412295754,-0.004344577,1.040360553,-0.131694871,0.395837531,-0.101527313,-0.028160383,583.12,0,1
9056,30237,0.79862794,-0.988165553,-0.0679413,-0.615138505,-0.64359845,-0.310259961,0.162415022,-0.094737766,1.51560638,-1.260996497,-0.548770013,0.977858106,0.150026639,0.035005555,0.769680332,-1.159506342,0.326028436,-0.717303579,0.652297331,0.331282336,-0.093165387,-0.475367604,-0.238967079,-0.266756463,0.529888524,-0.772517265,0.037269553,0.058766439,500,0,1
9057,146181,2.088289241,-1.364515424,-1.945371166,-1.878009803,1.275492527,3.676725419,-1.587255584,0.94539128,-0.034270705,0.741630332,-0.046677625,-0.424955671,0.132227626,-0.296193756,0.586218875,1.076429509,0.047254342,-1.277402488,0.307816154,0.114599322,0.340746287,0.887188734,0.146424968,0.743144099,-0.122332501,-0.070632925,0.024266363,-0.04874506,1622.89,0,1
9058,56056,-1.949880907,-1.452099452,2.307488073,-1.672159592,0.819321151,-0.286421911,-0.840651132,0.652924413,1.140495557,-1.656670605,1.240579411,0.698728836,-1.381168001,0.210208385,0.652345034,-0.622086315,0.019980625,0.208369032,-0.489071397,0.27028591,0.430264322,0.85365677,0.03080986,-0.28727386,0.479116268,-0.461489519,0.050713794,0.085924977,908.48,0,1
9059,148699,2.054186091,-0.083669713,-1.234593351,0.184454574,0.181390304,-0.607543756,0.097373877,-0.179449182,0.255448976,0.231630565,0.598312555,1.17767129,0.45285633,0.365683551,-0.66851273,0.21168075,-0.734187555,-0.26692492,0.612591452,-0.173931429,-0.26468526,-0.642066082,0.264688846,-0.482013911,-0.251576328,0.206740316,-0.07252893,-0.074192181,1148,0,1
9060,69029,0.101634039,-0.445705456,1.198890123,-1.827623541,-0.437990928,0.01484297,-0.645424726,-0.042590877,-2.391654754,1.164405007,-1.6407104,-1.189426403,1.642394998,-0.720099846,0.916843704,-0.205731875,0.142789165,0.608547102,1.019599805,-0.047703648,-0.264495168,-0.386493624,-0.19421901,-1.018187602,0.095481716,-0.113795148,0.054192171,-0.004263018,221.72,0,1
9061,78321,1.336275874,0.279491617,-0.390843612,0.168328862,0.5542934,0.247470013,-0.034723619,0.038174334,-0.151186743,-0.119298076,0.134414387,0.502500981,0.724705655,-0.250602974,0.489016296,1.165818942,-0.900471298,0.725586213,0.74086327,0.003319625,-0.346626275,-1.01252026,-0.099699874,-1.431645556,0.426355346,0.183256111,-0.027227201,0.003632289,831,0,1
9062,128930,1.988591465,-0.207466633,-1.058125862,0.034990635,-0.069444596,-0.069227908,-0.616547341,0.184445973,1.103967142,-0.531967742,0.855230379,0.562973683,-0.431822039,-1.040626421,0.227449162,0.963091137,0.065190594,0.97585766,0.295595554,-0.15587604,-0.246809779,-0.639771802,0.353488468,0.205143932,-0.476719952,-0.311890834,0.012381904,-0.017275323,491.7,0,1
9063,55035,1.134329628,0.057343856,0.370336002,1.485030181,-0.470675233,-0.667941192,0.1234892,-0.103477873,0.454789271,-0.066175805,-0.945369535,-0.13102276,-1.188077715,0.261697958,-0.222741978,-0.374169983,0.047223392,-0.387889401,-0.012722737,-0.151513068,-0.119200865,-0.279174503,-0.112906082,0.360300842,0.685727199,-0.342007436,0.009265801,0.023522431,699,0,1
9064,53200,-0.623527997,0.820212063,0.191974431,0.721135772,-0.00200903,0.187533892,0.771489074,0.36996125,-0.64700827,-0.547378461,-2.021120856,-0.915579074,-0.500320051,0.727351483,1.244236144,0.309340538,-0.47549274,0.740045817,0.905475404,0.181079033,0.127251878,-0.008457547,-0.016861573,-1.043066392,0.402440217,-0.180629115,-0.119204124,-0.03720128,982.57,0,1
9065,158708,1.747912231,-0.662598529,-1.018658069,0.509570397,-0.317360876,-0.424421391,-0.056373332,-0.091789651,0.5386696,0.204723693,0.544562701,0.851435704,-0.106872919,0.358943842,-0.389137762,0.390804061,-0.772776968,0.246416636,0.231292782,0.063866878,0.07489577,0.032207021,0.054116083,-0.312508345,-0.243234757,0.212903934,-0.069939559,-0.043634729,1271.96,0,1
9066,131938,1.991287863,-0.005258738,-1.831551137,1.33939981,0.444011033,-0.945012856,0.568678033,-0.309065705,0.474454363,0.291369846,-1.614404457,-0.68207345,-1.829723033,0.844172181,-0.304529016,-0.53978075,-0.178989827,-0.319941016,-0.070576065,-0.325785768,0.024707552,0.147415185,-0.061699189,-0.45668322,0.444224017,-0.462414651,-0.032258813,-0.063827958,351.67,0,1
9067,51687,1.204097899,-0.110169033,-0.417282705,-0.045199451,-0.152355735,-0.918623296,0.295867191,-0.160954894,-0.175141801,0.106187196,0.924216242,-0.015043783,-1.423974592,0.949914544,0.245088753,0.273003584,-0.445886905,0.095516926,0.525904693,-0.043318563,-0.003768997,-0.205039225,-0.165676784,0.061905706,0.497715853,1.072349728,-0.136758562,-0.016732238,1006.98,0,1
9068,31300,-1.315303493,-2.141590627,0.643679386,-1.125474213,-2.751449649,0.164155688,2.107515756,-0.448509623,-3.03836082,0.51632735,-0.403869675,-0.905384405,1.471939282,-0.390698836,0.622964866,-0.712705443,0.703523812,0.209468698,0.519256888,1.4336392,0.177285281,-0.349920816,1.616427958,0.298377224,0.013617256,-0.310715209,-0.099275825,0.181997742,0.76,0,1
9069,51286,1.51038572,-0.92985783,0.240694917,-1.432345598,-1.206287648,-0.704673924,-0.791128009,-0.307227528,-2.031399138,1.388676226,-0.677376973,-0.27796034,2.023965922,-0.617376829,0.448492942,-0.320851804,0.246882819,-0.051192397,-0.074275893,-0.173272468,-0.216397173,-0.209190834,-0.064851502,-0.097318183,0.493676097,-0.182562597,0.034314713,0.02305889,703.36,0,1
9070,115257,-1.11294736,0.399902219,1.501490486,-1.328931374,0.682832342,-1.18147875,0.919843409,-0.063302345,-0.103066053,-1.22609845,-1.277963915,-0.643149637,-1.253231036,0.198231879,-0.614584632,0.463487823,-0.742052354,-0.306562355,-1.223290483,-0.150179795,-0.002089046,-0.223458123,-0.350442267,0.040627686,0.760564823,0.383245217,-0.094376714,0.036777649,1092.9,0,1
9071,47536,1.254303782,0.136322839,0.478150369,0.636381912,-0.610909041,-1.024252653,-0.033157318,-0.12350112,0.265051457,-0.02427959,-0.467397202,-0.404871419,-1.136943671,0.528876366,1.191940116,0.372546585,-0.341413881,-0.362117421,-0.108381198,-0.180746322,-0.272793312,-0.86563389,0.15101895,0.335083298,0.167859388,0.099443895,-0.039072188,0.016324617,698,0,1
9072,120995,1.989046443,-0.351124688,-0.391106503,0.399232709,-0.461146346,-0.151131761,-0.594927071,-0.016930249,1.323604083,-0.199357454,-0.895499226,0.907686666,1.046479377,-0.395212625,0.422748844,0.072242393,-0.590981361,0.137306729,-0.209560412,-0.131682337,0.195350625,0.826646283,0.138120852,0.781757307,-0.041167596,-0.24938187,0.042606905,-0.027756709,555.1,0,1
9073,589,1.245658365,0.465419871,0.219100261,1.351276508,-0.047653537,-0.828625792,0.40043392,-0.309240236,-0.143430661,-0.041650415,-0.418247938,1.005823801,1.17466766,-0.010794728,-0.15377218,-0.437974689,-0.186802051,-0.599193719,-0.137634678,-0.088512366,-0.021622206,0.168910323,-0.160163438,0.449776776,0.884478992,-0.265334815,0.018161133,0.016244358,1135.25,0,1
9074,9605,-0.750114874,0.754842234,1.39790979,-1.179259516,0.529618334,-0.43404368,0.981621758,-0.087383595,0.406649553,-1.223871825,2.454405741,-1.611948424,1.875645269,1.805895636,-1.047362503,0.062415838,0.25795274,-0.273048747,-0.776565984,-0.029172629,-0.043697876,-0.012749779,-0.134904853,0.026024719,0.060300327,0.85348939,-0.078634361,0.054724119,1187.42,0,1
9075,68581,-1.722728989,-1.505864554,0.909953039,-2.897356148,-0.541139383,0.473243014,-0.488689574,0.926840105,0.028233648,-1.531864434,0.084304716,0.418513837,-0.678907174,0.355285154,1.312493765,-3.105826764,1.499382363,-0.540164837,-2.375863266,-0.266902922,0.068325112,0.233651749,0.48845359,-0.655564036,-0.553717434,-0.118769097,0.054130693,-0.051784928,0.89,0,1
