,Unnamed: 0,Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp,Outlier
8130,130165,130166,95,3,13,950313,-4.99,-154.97,-3.7,-1.4,82.9,27.17,28.63,0
8131,24502,24503,92,7,19,920719,0.02,164.85,0.7,1.7,80.5,28.12,29.64,0
8132,173205,173206,95,1,2,950102,-7.98,-95.03,-5.8,4,80.7,23.65,24.11,0
8133,151243,151244,96,3,3,960303,7.99,156.01,-4.1,-2.5,72.1,27.66,28.42,0
8134,152961,152962,92,6,24,920624,8,165,-5.7,-1.9,88.3,27.54,28.51,0
8135,110066,110067,95,12,16,951216,5,156.06,-1.1,-1.1,82.9,27.92,29.91,0
8136,119456,119457,96,7,29,960729,5.08,-94.93,-0.1,7,86,24.32,26.13,0
8137,95574,95575,93,4,13,930413,5.01,-109.98,-0.4,0.8,79.6,27.52,29.41,0
8138,106413,106414,92,4,11,920411,5,-154.88,-5.3,-3.2,87.5,28.1,28.82,0
8139,110051,110052,95,12,1,951201,5,156.06,-3.4,-1.1,75.1,29.21,29.97,0
8140,152843,152844,92,2,27,920227,8,165.01,-5.1,-4.6,71.5,26.69,27.37,0
8141,167361,167362,93,1,24,930124,-7.98,164.98,-3.1,-0.6,75.4,28.47,29.39,0
8142,12419,12420,90,5,20,900520,0.01,-139.93,-4.5,1.8,84.6,27.41,27.49,0
8143,144460,144461,89,12,23,891223,6.98,-147.16,-5.8,0.3,88.6,26.51,28.03,0
8144,102259,102260,94,12,31,941231,5,-139.96,-4.2,0.6,90.9,26.46,27.64,0
8145,45421,45422,97,4,19,970419,1.96,-125.03,1,3.3,83.1,27.38,28.33,0
8146,148596,148597,96,11,29,961129,8.03,-125,-3.1,0.5,78.9,26.12,27.4,0
8147,19077,19078,97,2,8,970208,-0.02,-155.03,-7.9,-0.9,79.7,25.73,26.02,0
8148,129014,129015,92,1,17,920117,-4.99,-154.97,6.8,5.5,84.4,27.33,29.54,0
8149,101311,101312,92,1,18,920118,5.01,-140.02,-2.2,-4.1,90.6,25.93,28.06,0
8150,145581,145582,94,1,7,940107,8.04,-110.15,-6.6,-2.6,87.9,27.26,27.62,0
8151,172325,172326,96,6,4,960604,-7.97,-179.84,-1,-0.1,65.8,28.17,29.54,0
8152,69869,69870,91,11,24,911124,-2.02,-109.99,-6.8,3.9,79.8,24.46,24.6,0
8153,119141,119142,95,9,18,950918,5.39,-94.86,3.1,6.5,80.6,25.79,26.98,0
8154,124180,124181,92,1,31,920131,-5.03,-124.86,-5.5,1.3,78.1,27.11,27.3,0
8155,29760,29761,96,9,7,960907,-0.03,-170.04,-7.2,-1.4,76,27.13,27.32,0
8156,110528,110529,97,3,22,970322,4.99,156.07,-1,0.7,74.6,29.06,29.95,0
8157,32073,32074,94,9,18,940918,0.04,-179.88,-3.7,-2.2,72.8,29.7,30.24,0
8158,92536,92537,96,7,3,960703,-2,-95.1,-3.7,-0.9,92.5,21.39,21.59,0
8159,65111,65112,94,5,25,940525,1.99,-179.82,-6.3,-1.4,86.5,28.55,29.1,0
8160,157061,157062,98,5,19,980519,8.01,-170.05,-7.2,-4.9,82.6,27.69,28.02,0
8161,25634,25635,96,2,29,960229,-0.33,160.8,-3.3,-1.5,71.3,28.37,29.08,0
8162,20420,20421,94,7,1,940701,0,155.99,-0.4,-0.3,74.7,28.26,29.87,0
8163,160882,160883,93,8,26,930826,-8.01,-109.92,-7.1,2,81.3,24.72,25.23,0
8164,150151,150152,96,5,29,960529,7.97,-155.01,-4.9,-1.1,88.2,25.37,27.5,0
8165,151057,151058,95,5,25,950525,8.04,156.03,-6.6,1,88.7,26.95,29.06,0
8166,151628,151629,97,10,7,971007,8,155.99,-1.9,-1.1,75,28.11,28.68,0
8167,85349,85350,93,10,7,931007,-1.96,164.38,-3.5,2.4,77.4,29.12,29.78,0
8168,153204,153205,93,2,22,930222,8,165.01,-6.1,-4.6,78.1,27.14,27.85,0
8169,29483,29484,95,12,5,951205,-0.03,-170.03,-6.4,-0.7,75,26.33,26.87,0
8170,70742,70743,94,4,15,940415,-2.01,-109.99,-5.2,-2.9,89.2,25.89,26.77,0
8171,89165,89166,98,1,20,980120,-2.16,-170.02,-1.2,-5,89.1,27.73,29.15,0
8172,161124,161125,94,4,25,940425,-8.02,-109.91,-7.6,2.3,83.2,27.18,27.51,0
8173,105617,105618,96,9,6,960906,4.95,147.04,3.6,1.6,78.8,28.28,29.95,0
8174,92403,92404,96,2,21,960221,-1.99,-95.01,-4.3,0.7,87.8,26.38,26.65,0
8175,91676,91677,94,2,24,940224,-2,-94.97,0,-1.7,85.3,25.78,25.47,0
8176,99110,99111,97,6,4,970604,5.13,-124.88,1,2.4,84.2,27.28,28.42,0
8177,113433,113434,95,3,8,950308,5.03,165,-3.8,-5.2,90.6,26.85,28.47,0
8178,35083,35084,96,5,10,960510,-0.02,-95,-3.5,1.7,94.8,23.17,23.26,0
8179,32997,32998,97,3,30,970330,0,-179.91,0.9,1.3,75.5,28.23,29.77,0
8180,107525,107526,95,4,28,950428,5,-154.95,-3.2,0.5,83.4,27.5,28.81,0
8181,150501,150502,97,5,14,970514,7.95,-155,-5.4,-7,82.4,27.17,27.58,0
8182,117818,117819,95,11,21,951121,4.99,-179.92,-5.6,2.8,73.8,27.91,28.92,0
8183,72914,72915,93,12,28,931228,-2.02,-124.91,-6.8,0.4,90.7,24.75,24.57,0
8184,101878,101879,93,12,15,931215,5,-140.02,-4.5,3.1,85.5,26.64,28.32,0
8185,123022,123023,94,8,21,940821,-5,-110,-7.4,3.2,83,23.89,23.95,0
8186,127292,127293,94,3,31,940331,-4.98,-139.93,-4.8,-2.2,83.7,27.48,28.04,0
8187,15127,15128,92,5,25,920525,0.02,143.03,-3.7,1.9,76.6,29.22,29.98,0
8188,51968,51969,94,1,29,940129,1.99,146.99,-3.7,1.1,76.7,28.5,29.31,0
8189,133233,133234,97,6,20,970620,-4.99,155.99,-0.1,4.8,82.6,28.29,28.88,0
8190,86422,86423,96,9,14,960914,-1.93,164.34,-2.7,-1.4,73.4,28.37,29.52,0
8191,12890,12891,91,11,25,911125,0.03,-140.02,-7.1,1.4,85.4,26.3,27.16,0
8192,127236,127237,94,2,3,940203,-4.99,-139.92,-6.5,-2.3,78.3,26.24,26.67,0
8193,35252,35253,96,10,26,961026,0.03,-95.16,-5.5,5.1,89.6,20.36,21.61,0
8194,167294,167295,92,11,18,921118,-7.98,164.97,-4.4,3,79.3,28.67,29.52,0
8195,126896,126897,93,2,28,930228,-4.97,-139.96,-2.2,-2,80.5,26.66,28.03,0
8196,148599,148600,96,12,2,961202,8.04,-125,0.7,5.7,83.8,25.13,26.93,0
8197,109730,109731,95,1,14,950114,5,156.06,-2.7,0.5,85.3,27.02,28.82,0
8198,127862,127863,95,10,22,951022,-5.02,-139.91,-6.4,0.6,80.8,25.39,25.98,0
8199,123602,123603,97,2,16,970216,-4.99,-110.01,-3.3,-0.6,89.4,24.3,25.6,0
8200,21801,21802,93,2,18,930218,-0.01,157.51,2.1,-3.2,81.3,28.21,29.39,0
8201,96853,96854,96,10,28,961028,4.99,-109.95,-3.3,6.5,85.7,25.05,26.8,0
8202,156131,156132,95,11,1,951101,8,-169.99,-3.6,-1.7,83.9,28.09,28.97,0
8203,145759,145760,94,7,4,940704,8.04,-110.14,2.8,1,89.8,26.87,28.74,0
8204,80893,80894,92,10,5,921005,-2,155.9,-1.5,-0.3,74.2,28.73,29.86,0
8205,145558,145559,93,12,15,931215,8.04,-110.13,-1.2,2.2,87.1,26.75,27.99,0
8206,72417,72418,92,8,18,920818,-2.03,-124.91,-6.7,1.9,86.3,24.5,24.01,0
8207,10247,10248,98,5,13,980513,-0.21,-124.38,-3.5,1.4,89,27.02,27.09,0
8208,28175,28176,92,5,6,920506,-0.03,-170.02,-5.1,-2.5,82.4,28.5,29.54,0
8209,129132,129133,92,5,14,920514,-4.99,-154.98,-3.9,-2.1,82,28.61,29.92,0
8210,66720,66721,93,7,26,930726,1.98,-95.03,-3.7,6,83.6,24.21,26.41,0
8211,72839,72840,93,10,14,931014,-2.01,-124.9,-6.9,0.7,79.9,25.69,26.1,0
8212,145504,145505,93,10,22,931022,8.05,-110.13,0.4,6.6,85.9,26.59,27.48,0
8213,145682,145683,94,4,18,940418,8.04,-110.15,-5.6,1.5,83.6,28.42,29.09,0
8214,56046,56047,95,12,16,951216,2,156.08,1.9,-0.6,77.4,27.76,29.95,0
8215,98447,98448,95,3,24,950324,5.07,-124.95,-4.5,-0.2,84.8,26.91,28.16,0
8216,5380,5381,97,3,15,970315,0,-109.98,-1.7,2.8,87.9,24.99,25.54,0
8217,106814,106815,93,5,17,930517,5,-154.92,-5.1,-3,85.9,27.69,28.15,0
8218,108516,108517,98,1,13,980113,4.98,-154.93,-5.2,-6.6,76.5,27.75,28.61,0
8219,60958,60959,93,6,27,930627,2.05,164.99,2.8,2,81.3,28.15,29.17,0
8220,124440,124441,92,10,17,921017,-5.03,-124.9,-9.2,0.2,78.5,25.71,25.66,0
8221,157900,157901,96,7,20,960720,8,-179.9,-2.7,-2.5,79.5,27.74,28.58,0
8222,109331,109332,93,10,30,931030,5,156.01,2.9,-0.6,81.6,28.56,28.96,0
8223,114840,114841,92,9,26,920926,4.98,-169.98,-1.8,-1.5,77.7,27.78,29.13,0
8224,74313,74314,97,10,27,971027,-2.04,-124.9,-6.8,3.7,76.6,27.97,28.32,0
8225,141923,141924,97,10,18,971018,-4.99,-95.15,-6.8,3.1,81.9,25.55,26.06,0
8226,139191,139192,93,12,6,931206,-4.98,-179.89,4.1,-4.3,80.9,28.85,30.15,0
8227,91085,91086,98,1,27,980127,-1.99,-179.85,0.5,-6.6,77.5,28.78,29.14,0
8228,130690,130691,96,8,19,960819,-5.01,-154.99,-6.6,-2.2,77.3,27.46,27.67,0
8229,166580,166581,97,5,20,970520,-8.28,-154.96,-1.2,-2.2,73.1,28.63,29.29,0
8230,65572,65573,95,8,29,950829,2,-179.87,-8.9,-0.2,74.1,28.54,28.96,0
8231,163463,163464,94,12,20,941220,-7.99,-124.99,-6.4,-0.2,80,26.37,26.57,0
8232,54350,54351,96,12,6,961206,2.06,-154.97,-5.8,-2.8,76.7,26.01,26.11,0
8233,164061,164062,96,8,9,960809,-7.98,-125.01,-7.2,-1.3,73.5,25.93,26.47,0
8234,124233,124234,92,3,24,920324,-5.04,-124.87,-3.5,0.8,80.9,28.31,28.46,0
8235,100886,100887,90,11,19,901119,5.05,-140.04,-4.5,4.9,82.4,26.43,26.29,0
8236,76299,76300,91,12,26,911226,-1.56,-138.85,-6.7,-0.1,75,27.87,27.84,0
8237,53432,53433,94,1,18,940118,2.01,-155.1,-8.5,0.6,76.9,26.46,26.65,0
8238,28563,28564,93,5,29,930529,-0.03,-170.04,-4.9,1.5,82.2,28.98,28.92,0
8239,161766,161767,96,1,27,960127,-8.05,-109.92,-6.8,1.9,81.9,24.93,25.14,0
8240,129521,129522,93,6,7,930607,-5.02,-154.95,-8,-2.2,79.3,29.51,29.44,0
8241,43716,43717,98,5,19,980519,2.07,-110.1,-2.8,1.8,92.8,25.65,25.93,0
8242,105290,105291,95,10,15,951015,4.97,147.02,3.2,-1.9,82.4,27.35,29.89,0
8243,79369,79370,94,10,18,941018,-1.99,-155.01,-5,2.5,71.7,27.77,28.4,0
8244,73333,73334,95,2,20,950220,-2.1,-124.88,-4.2,2.1,82.6,26.06,26.28,0
8245,15399,15400,93,12,24,931224,0,142.98,3.9,-2.1,86.3,28.62,29.37,0
8246,17351,17352,92,5,19,920519,0.03,-154.98,-1,-0.5,80.1,28.94,29.36,0
8247,131860,131861,93,1,11,930111,-4.99,156.01,-3.5,-0.4,75.8,28.51,29.09,0
8248,102198,102199,94,10,31,941031,5,-139.97,1.4,3.6,90.4,25.71,28.12,0
8249,65411,65412,95,3,21,950321,2,-179.84,-3.4,-0.2,81.8,28.66,29.53,0
8250,78626,78627,92,4,19,920419,-2.02,-155,-5.7,-2.5,86.3,28.12,29.81,0
8251,22071,22072,93,11,15,931115,-0.01,157.51,5.8,-1.1,87.9,28.01,29.29,0
8252,89705,89706,94,4,18,940418,-1.94,-179.86,-8.4,-1.6,79.5,29.33,29.23,0
8253,15196,15197,93,6,4,930604,0,142.98,1.2,-1,86.2,27.01,29.23,0
8254,84777,84778,92,3,14,920314,-2,164.7,0.7,1.3,80.1,28.68,29.62,0
8255,108760,108761,92,4,1,920401,4.99,156.02,-7.2,-1.5,89.1,27.43,28.46,0
8256,128571,128572,97,9,30,970930,-4.99,-139.91,-6.6,-1.5,72.4,28.29,28.71,0
8257,126752,126753,92,10,7,921007,-4.96,-139.97,-7.7,-2.2,77,26.51,26.98,0
8258,76891,76892,93,12,11,931211,-2,-139.97,-7.9,0.4,83.3,26.25,26.56,0
8259,123884,123885,97,11,25,971125,-4.98,-109.99,-6.9,4,84.1,26.73,27.1,0
8260,79933,79934,96,9,6,960906,-1.98,-155.02,-7,1.3,78.1,27.02,27.12,0
8261,20314,20315,94,3,17,940317,0.01,156.02,0.1,-1.1,63.8,28.86,30.47,0
8262,153407,153408,93,9,13,930913,8.03,165.07,-0.3,-2,79.7,28.21,29.72,0
8263,8231,8232,92,10,27,921027,-0.01,-124.36,-7.4,2.2,81.9,24.17,23.89,0
8264,16985,16986,93,4,1,930401,0.02,153.99,1.8,-2.7,78.5,28.88,29.21,0
8265,87831,87832,94,5,19,940519,-2.2,-170.04,0.7,-5.6,81.8,27.93,28.67,0
8266,16648,16649,98,4,18,980418,0,146.98,-3.2,-1.8,84.4,28.56,29.53,0
8267,92381,92382,96,1,30,960130,-1.99,-95,-1.9,1,92.3,23.45,23.73,0
8268,139143,139144,93,10,19,931019,-4.97,-179.89,-3.3,-3.2,76.6,28.93,30.16,0
8269,72753,72754,93,7,20,930720,-2.03,-124.9,-8.1,-1.5,86.7,24.6,25.12,0
8270,13902,13903,94,9,2,940902,0.04,-139.98,-7.7,-1.6,78.7,25.59,25.95,0
8271,103192,103193,97,7,21,970721,4.91,-139.84,-6.4,-1.8,89.8,27.58,29.21,0
8272,151573,151574,97,8,13,970813,7.99,156,1.1,3.9,78.4,28.19,28.62,0
8273,77252,77253,94,12,7,941207,-2,-139.96,-8.5,-0.3,73.2,27.03,27.54,0
8274,162210,162211,97,4,15,970415,-8.05,-109.93,-6.7,3.1,80.1,27.39,27.31,0
8275,165098,165099,93,3,14,930314,-8.28,-154.99,-2.6,-0.5,82.2,28.08,29.25,0
8276,135964,135965,95,7,10,950710,-4.98,165.16,-2,0.6,77.5,28.25,29.9,0
8277,96824,96825,96,9,29,960929,4.99,-109.94,2.8,5.8,72.1,24.47,26.44,0
8278,87355,87356,93,1,12,930112,-2.16,-170.04,1.8,-3.2,71.9,28.01,28.93,0
8279,70392,70393,93,4,30,930430,-2.01,-109.99,-5.8,0.7,89.5,27.15,28.07,0
8280,64661,64662,98,5,22,980522,1.97,-170.01,-3.4,-1.9,95.7,27.46,28.31,0
8281,62223,62224,96,12,13,961213,2,164.98,-6,-0.1,79.6,27.64,29.35,0
8282,164234,164235,97,2,8,970208,-7.97,-125.02,-5.7,-1.4,80.6,25.8,26.14,0
8283,140969,140970,95,3,9,950309,-5.03,-95.09,-2.9,1.6,77.8,26.22,26.59,0
8284,12911,12912,91,12,16,911216,0.02,-140.03,-4.8,0.5,81.4,27.61,28.05,0
8285,14018,14019,94,12,27,941227,0.02,-140,-8.7,0.2,75.4,26.26,26.78,0
8286,108151,108152,97,1,13,970113,5,-154.94,-6.5,-2.7,88.2,26.1,26.89,0
8287,157966,157967,96,9,24,960924,8.01,-179.88,2.7,2.1,77.5,27.58,29.31,0
8288,99105,99106,97,5,30,970530,5.13,-124.87,-3,3.2,84.2,28.02,28.86,0
8289,107375,107376,94,11,29,941129,5.01,-154.93,-5.2,1.9,80.2,28.48,29.32,0
8290,161500,161501,95,5,6,950506,-8.05,-109.93,-6.5,2.1,73.9,26.69,27.3,0
8291,44139,44140,93,9,10,930910,1.97,-124.99,-4.7,4.7,78.6,24.1,25.33,0
8292,51074,51075,97,9,3,970903,1.97,-140.02,1.5,2.6,86.1,26.62,28.88,0
8293,176404,176405,93,11,13,931113,9.01,-140.26,-5.5,-1,87.1,27.54,28.34,0
8294,89641,89642,94,2,13,940213,-1.96,-179.85,-4.4,-3.7,74.2,28.91,29.81,0
8295,84905,84906,92,7,20,920720,-2,164.7,1,2,85.5,27.86,29.83,0
8296,136941,136942,98,6,4,980604,-5,165.2,-5.1,1.1,83.3,28.16,29.46,0
8297,119604,119605,96,12,24,961224,5.09,-94.89,-0.8,1.7,91.8,25.36,26.44,0
8298,95844,95845,94,1,8,940108,5.01,-109.98,-3.9,1.8,89.6,26.25,26.81,0
8299,26053,26054,97,8,21,970821,0,165.01,4.8,0.4,76,28.23,28.71,0
8300,17779,17780,93,7,21,930721,0.01,-155.01,-5.8,-2.5,79.1,27.83,28.07,0
8301,43366,43367,97,6,3,970603,2,-110.75,-2.4,3.3,75.9,27.19,28.26,0
8302,113717,113718,95,12,17,951217,5.03,164.99,-3.2,-2.3,75.8,28.12,29.56,0
8303,43768,43769,92,1,4,920104,1.92,-125.06,-5.3,1.8,75.8,26.46,27.6,0
8304,89574,89575,93,12,8,931208,-1.94,-179.85,-3.8,-0.5,67.7,29.22,30.08,0
8305,156456,156457,96,9,21,960921,8.02,-170.01,-2.7,-0.2,77.3,28.07,29.05,0
8306,96717,96718,96,6,14,960614,4.99,-109.94,-3.7,4.3,69.3,26.61,27.35,0
8307,93095,93096,98,3,23,980323,-1.97,-95.03,-3.6,1,82.8,28.9,30.13,0
8308,122702,122703,93,10,5,931005,-4.98,-109.99,-6.4,2.4,79.6,24.38,24.05,0
8309,73286,73287,95,1,4,950104,-2.1,-124.88,-7.5,1.4,86.4,25.78,25.64,0
8310,54411,54412,97,2,5,970205,1.98,-154.98,-8.5,-1.1,78.1,26.12,26.31,0
8311,149531,149532,93,10,31,931031,7.95,-155,-1.4,0.6,85.6,27.84,29.51,0
8312,128046,128047,96,4,23,960423,-5.03,-139.91,-5.7,-1.4,85.3,28.17,28.34,0
8313,146099,146100,95,6,9,950609,8.05,-110.13,0.2,0.8,84.7,27.13,28.88,0
8314,167709,167710,94,1,7,940107,-7.97,164.98,5.6,0,78.7,29.59,29.49,0
8315,92608,92609,96,9,13,960913,-1.99,-95.11,-5.3,2.9,99.5,19.47,19.68,0
8316,117321,117322,94,7,12,940712,5.01,-179.9,-2.3,-1.7,85.5,26.99,29.38,0
8317,131264,131265,98,3,16,980316,-5,-154.98,2.1,-7,84.7,27.57,29.2,0
8318,45024,45025,96,2,12,960212,1.97,-125.29,-4.9,3.6,81.5,25.39,25.8,0
8319,17184,17185,91,12,4,911204,0.02,-154.97,3.3,-2.3,83.2,28.66,28.97,0
8320,137065,137066,92,12,5,921205,-5.01,-169.99,-1.6,-2,72.7,29.03,29.91,0
8321,167402,167403,93,3,6,930306,-7.98,164.97,0.5,2,82.8,27.76,29.3,0
8322,148918,148919,97,10,17,971017,8.03,-125.01,4,3.4,85.6,27.32,29.1,0
8323,35184,35185,96,8,19,960819,0.04,-95.12,-3.1,5,91.6,19.94,21.25,0
8324,52105,52106,95,1,24,950124,2,147.03,-4.4,-4.6,81.3,28.4,28.62,0
8325,171442,171443,94,1,3,940103,-8.01,-179.93,-2.5,0.3,77.8,29.27,30.39,0
8326,8026,8027,92,4,5,920405,0.05,-124.39,-6.4,-0.2,85.5,28.3,28.27,0
8327,150907,150908,94,12,26,941226,8.03,156.03,-5.6,-3.1,82.8,27.65,28.88,0
8328,51135,51136,97,11,3,971103,1.98,-139.99,1.4,1,77.9,28.04,29.37,0
8329,151645,151646,97,10,24,971024,8,155.99,0,-3.2,77.9,28.27,29.15,0
8330,108136,108137,96,12,29,961229,4.99,-154.93,-8,2.7,79.1,27.01,27.66,0
8331,117734,117735,95,8,29,950829,4.99,-179.91,-6.8,1.1,69.8,28.97,29.43,0
8332,129872,129873,94,5,24,940524,-4.98,-154.99,-5.8,-1.3,69.9,28.78,29.07,0
8333,153610,153611,94,4,4,940404,8.05,165.07,-2.2,-6.1,81.8,27.3,28.18,0
8334,107372,107373,94,11,26,941126,5,-154.94,-7.2,-1.1,85.2,28.56,29.38,0
8335,14420,14421,96,8,1,960801,0.03,-139.93,-5.7,1.5,85.7,25.29,25.13,0
8336,112702,112703,93,3,7,930307,5.05,164.99,-3.8,-7.5,91.8,25.86,28.24,0
8337,12617,12618,90,12,4,901204,-0.02,-140.2,-5.8,-0.9,81.4,25.61,25.78,0
8338,95854,95855,94,1,18,940118,5.03,-109.97,-2.3,4,88.4,25.81,26.7,0
8339,162282,162283,97,6,26,970626,-8.06,-109.95,-7.2,2.9,79.7,26.45,26.66,0
8340,66874,66875,94,8,17,940817,1.99,-94.99,-2.2,6.2,81.3,23.28,25.67,0
8341,77055,77056,94,5,24,940524,-2.01,-139.95,-6,-0.2,80.3,27.63,28.32,0
8342,98218,98219,94,8,7,940807,5.05,-124.98,-5,3.9,76.7,25.7,26.2,0
8343,106665,106666,92,12,19,921219,4.99,-154.89,-3.7,3.4,77.7,27.54,28.49,0
8344,106031,106032,98,2,28,980228,4.97,147.01,-3.7,-4.6,69.9,27.87,28.44,0
8345,90445,90446,96,4,27,960427,-1.99,-179.88,-4.4,-2.3,77.7,27.99,27.89,0
8346,80007,80008,96,11,19,961119,-1.97,-155.02,-5.4,0.2,76.5,26.79,27.46,0
8347,28838,28839,94,2,28,940228,-0.04,-170.04,-4,1.2,87,26.73,26.72,0
8348,24261,24262,91,10,17,911017,0,165,-3.2,0.5,74.2,28.33,29.86,0
8349,128822,128823,98,6,8,980608,-5.01,-139.92,-6,-2.6,79.4,27.95,28.72,0
8350,44862,44863,95,9,3,950903,1.97,-125.1,-6.2,4.6,83.1,24.49,25.06,0
8351,139807,139808,95,8,14,950814,-4.99,-179.95,-5.8,0.3,72.1,28.82,29.44,0
8352,139698,139699,95,4,27,950427,-4.98,-179.95,-2.3,-0.7,79,29.29,30.27,0
8353,128954,128955,91,11,18,911118,-5,-154.98,-2.2,-4.7,75.8,28.49,29.12,0
8354,42423,42424,94,7,30,940730,2.05,-110.12,-6.4,3.8,87.1,22.9,24.23,0
8355,26096,26097,97,10,3,971003,0.01,165,1.6,2.7,81.5,27.64,28.74,0
8356,79901,79902,96,8,5,960805,-1.98,-155,-6.1,1.8,80.5,26.8,27.36,0
8357,90554,90555,96,8,14,960814,-1.99,-179.87,-4.5,-2.7,76.7,28.25,28.72,0
8358,43303,43304,97,4,1,970401,2,-110.74,-2.1,1.9,81.9,27.14,28.54,0
8359,91127,91128,98,3,26,980326,-1.99,-179.87,-3.4,-6.4,80.8,28.82,29.11,0
8360,95768,95769,93,10,24,931024,5.01,-109.98,-2.2,4.5,77.6,25.42,25.79,0
8361,53957,53958,95,6,27,950627,2,-155.02,-6.2,3.7,79.5,27.43,27.78,0
8362,29623,29624,96,4,23,960423,-0.03,-170.04,-6.4,-1.1,83.4,26.73,27.13,0
8363,161670,161671,95,10,23,951023,-8.05,-109.93,-6.6,2.1,81.5,23.71,24.02,0
8364,72051,72052,98,4,2,980402,-1.98,-110,-4.8,4.9,77.5,29.13,29.53,0
8365,177518,177519,96,12,1,961201,9,-140.27,-8,-5.8,87.4,26.28,27.1,0
8366,147765,147766,94,8,21,940821,8.04,-125.08,0.2,6.1,86.8,25.88,27.91,0
8367,13611,13612,93,11,15,931115,0.03,-139.98,-6.3,-0.4,78.2,25.24,25.65,0
8368,118748,118749,94,8,21,940821,5.01,-95,3.2,6,79.4,25.65,26.75,0
8369,45919,45920,92,7,8,920708,2.04,137.02,3,0.7,81.3,28.29,29.27,0
8370,146059,146060,95,4,30,950430,8.04,-110.14,1,5.1,80.2,28.3,29.42,0
8371,71513,71514,96,5,25,960525,-1.99,-109.99,-5.1,1.7,80.1,24.65,24.61,0
8372,150375,150376,97,1,8,970108,7.95,-154.99,-4.8,-4,79.6,27.33,28.02,0
8373,55765,55766,94,10,2,941002,2.04,156.01,4.4,0.4,81.7,28.14,29.04,0
8374,148183,148184,95,10,13,951013,8.03,-125,2.7,5.5,80.6,26.52,27.84,0
8375,25822,25823,97,1,2,970102,-0.04,165.11,1.7,-4.2,79.7,28.34,29.87,0
8376,73158,73159,94,8,29,940829,-2.01,-124.89,-8.4,-0.1,85.3,24.91,25.57,0
8377,173697,173698,96,5,8,960508,-8.02,-95.1,-4.9,2.6,87.8,25.14,26.36,0
8378,78130,78131,97,7,15,970715,-2.01,-139.95,-7.9,3.2,71,28.46,28.98,0
8379,85761,85762,94,11,23,941123,-1.94,164.39,-3.2,0.2,80.6,29.04,30.16,0
8380,44876,44877,95,9,17,950917,1.95,-125.28,-6.3,2.4,74.6,24.45,26.68,0
8381,62101,62102,96,8,13,960813,2,164.98,-4.4,1.7,66.3,28.44,29.99,0
8382,100897,100898,90,11,30,901130,5.04,-140.04,-4.4,4.3,83.2,26.8,27.27,0
8383,64469,64470,97,11,11,971111,1.99,-169.94,2.3,-0.8,76.8,28.98,29.15,0
8384,149847,149848,95,2,20,950220,7.95,-155.01,-5.4,-5.6,79.3,27.05,27.53,0
8385,24796,24797,93,7,6,930706,0,165,-0.1,1.1,88.8,26.58,29.13,0
8386,19019,19020,96,12,12,961212,-0.01,-155.01,-6.6,1,87,25.69,25.67,0
8387,151706,151707,97,12,24,971224,8,155.99,-6.5,-1.7,74.5,27.6,28.04,0
8388,135253,135254,93,6,23,930623,-4.7,163.93,-2.7,2.2,81.6,28.26,29.01,0
8389,116268,116269,96,8,24,960824,4.98,-169.93,-3.8,-0.2,73.5,28.28,29.11,0
8390,129054,129055,92,2,26,920226,-5,-154.99,0.8,-0.7,76.2,28.89,29.95,0
8391,161047,161048,94,2,7,940207,-8.02,-109.92,-6.7,3,82,25.35,25.71,0
8392,119240,119241,95,12,26,951226,5.39,-94.85,3,4.7,93,24.98,26.93,0
8393,174428,174429,98,5,9,980509,-8.01,-95.1,-4.9,4.8,80.4,27.34,28.25,0
8394,24383,24384,92,3,22,920322,0.03,164.84,-3.2,-3.5,78.1,28.24,28.86,0
8395,91717,91718,94,4,6,940406,-2,-94.96,-1.5,-1.7,88.4,25.54,25.96,0
8396,128757,128758,98,4,4,980404,-5.01,-139.92,-1.5,0.9,81.8,28.53,30.05,0
8397,112672,112673,93,2,5,930205,5.05,164.99,-6.4,-3.3,84,27.57,28,0
8398,54342,54343,96,11,28,961128,2.06,-154.95,-7.6,0.6,72.5,26.29,27.08,0
8399,150898,150899,98,6,15,980615,7.97,-155,-5.8,-5.1,82.3,27.79,28.28,0
8400,87732,87733,94,2,9,940209,-2.18,-170.03,-4.2,-3.5,76.8,27.25,27.82,0
8401,70989,70990,94,12,18,941218,-2,-109.99,-5.6,3.2,87.8,24.75,24.84,0
8402,103095,103096,97,4,15,970415,4.91,-139.85,-4.9,-1.2,83.3,27.51,27.76,0
8403,51992,51993,94,2,22,940222,1.98,146.99,0.7,-4.9,75.1,28.27,29.02,0
8404,61742,61743,95,8,20,950820,2,165.02,-2.9,0,75,28.28,29.34,0
8405,115858,115859,95,7,11,950711,4.97,-169.91,-3.6,1,85.8,28.15,29.34,0
8406,18159,18160,94,8,5,940805,0.01,-155.01,-5,0.6,73,27.45,27.93,0
8407,165230,165231,93,7,24,930724,-8.29,-154.99,-6.6,0.4,84.4,28.44,28.83,0
8408,132029,132030,94,3,4,940304,-5.01,156.02,-3.2,1.3,79.9,28.45,29.74,0
8409,139620,139621,95,2,8,950208,-4.97,-179.94,2.3,0.4,80.2,28.75,29.92,0
8410,124218,124219,92,3,9,920309,-5.04,-124.88,-6,3.1,84.4,27.95,27.85,0
